constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: UCBtuned , CP DavorTom , CPT Davor , Reset SingleMovingAvg
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  
MABsolver_config: params: weights:  [  0.800000  ]  [  1.600000  ]  [  0.900000  ]  [  30.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   352    52001.16   2851.34     90.96     46.73           86.04     72.98     62.77     12.21      5.68     74.23     39.36     80.85     88.84     43.05     99.02     97.27     16.93     99.60     14.49     14.05     57.95     10.57     47.52     16.72     31.68     16.61     86.13     14.05     93.40     37.21     25.65     51.91     22.19     35.09    -15.09     19.80     19.51     80.62     78.44     49.77     41.83 
   353    52000.89   2851.61     90.96     46.68           86.05     73.05     62.82     12.40      5.87     74.27     39.15     80.83     88.77     42.99     99.03     97.27     16.37     99.60     14.50     13.88     57.79     10.25     47.90     16.68     31.01     16.58     86.14     14.01     93.40     37.09     25.48     52.02     21.83     35.26    -15.07     19.69     19.36     80.65     78.46     49.80     41.82 
   354    52001.05   2851.45     90.96     46.65           86.06     72.97     62.90     12.30      5.63     74.40     38.96     80.85     88.79     42.94     99.03     97.22     16.44     99.60     14.86     13.82     57.86     10.56     47.12     16.45     30.82     16.58     86.18     13.97     93.40     37.10     25.42     52.11     21.83     35.29    -15.08     19.58     19.20     80.67     78.51     49.79     41.81 
   355    52001.82   2850.68     90.96     46.68           85.96     73.02     62.99     12.38      5.68     74.47     39.06     80.87     88.80     42.94     99.04     97.24     16.62     99.60     14.76     13.73     57.92     10.65     47.23     16.53     31.00     16.54     86.19     14.21     93.40     37.09     25.39     52.23     21.92     35.25    -15.10     19.65     19.10     80.69     78.54     49.78     41.75 
   356    52001.90   2850.60     90.96     46.69           85.94     73.04     62.97     12.44      5.71     74.54     38.84     80.87     88.86     42.98     99.04     97.25     17.42     99.60     14.94     13.67     57.94     10.56     46.93     16.79     30.90     16.55     86.20     14.22     93.40     37.02     25.30     52.11     21.84     34.98    -15.08     19.76     19.17     80.73     78.52     49.81     41.70 
   357    52001.12   2851.38     90.96     46.68           85.87     73.01     62.89     12.40      5.52     74.62     38.77     80.85     88.86     42.99     99.05     97.23     17.93     99.60     14.96     13.87     57.83     10.53     47.04     16.65     30.71     16.52     86.18     14.16     93.40     36.87     25.67     51.85     21.94     34.93    -15.08     19.86     19.10     80.71     78.50     49.83     41.67 
   358    52002.41   2850.09     90.96     46.70           86.01     72.85     63.04     12.40      5.43     74.77     38.89     80.88     88.84     43.02     99.05     97.23     18.77     99.60     14.53     14.08     57.89     10.06     46.69     16.82     30.46     16.52     86.19     14.13     93.40     36.88     25.91     51.82     21.92     35.05    -15.09     20.03     18.95     80.72     78.54     49.78     41.71 
   359    52001.96   2850.54     90.95     46.70           86.04     72.69     62.79     12.31      5.32     74.79     38.80     80.89     88.85     43.15     99.05     97.24     19.67     99.60     14.82     13.91     57.75      9.75     46.77     16.87     30.03     16.52     86.19     14.22     93.40     36.88     25.83     51.93     21.89     35.11    -15.10     19.94     19.22     80.74     78.51     49.78     41.71 
   360    52001.51   2850.99     90.95     46.70           86.18     72.68     62.78     12.53      5.22     74.76     38.93     80.81     88.78     43.11     99.07     97.24     19.94     99.60     14.78     13.93     57.84      9.39     46.87     17.10     29.80     16.54     86.19     14.37     93.40     36.79     25.78     52.12     21.70     35.13    -15.08     19.78     19.13     80.71     78.49     49.78     41.75 
   361    52002.57   2849.93     90.95     46.74           86.23     72.78     62.91     12.70      5.20     74.83     39.01     80.77     88.75     43.21     99.07     97.24     20.44     99.60     14.68     14.02     57.91      9.70     46.52     17.36     29.77     16.55     86.21     14.34     93.40     36.66     25.75     52.38     21.81     35.12    -15.05     19.81     18.90     80.68     78.52     49.81     41.79 
   362    52003.17   2849.33     90.95     46.75           86.37     72.78     62.87     12.81      5.36     74.89     39.13     80.79     88.68     43.12     99.06     97.22     20.61     99.60     14.86     13.92     57.77      9.50     46.22     17.45     30.10     16.55     86.23     14.32     93.40     36.72     25.47     52.49     21.95     35.24    -15.08     19.92     18.68     80.72     78.50     49.78     41.83 
   363    52002.83   2849.67     90.95     46.70           86.31     72.84     62.61     12.93      5.42     74.91     39.12     80.78     88.69     43.13     99.05     97.19     19.45     99.60     14.55     14.31     57.93      9.31     45.75     17.39     30.34     16.58     86.23     14.33     93.40     36.80     25.44     52.15     22.13     35.09    -15.09     19.96     18.51     80.76     78.47     49.68     41.84 
   364    52002.41   2850.09     90.95     46.64           86.26     72.90     62.71     12.72      5.51     74.88     39.28     80.76     88.69     43.13     99.06     97.18     18.57     99.60     14.23     14.54     57.98      9.07     45.39     17.33     30.31     16.57     86.27     14.24     93.40     36.61     25.48     52.01     22.22     34.79    -15.11     19.84     18.46     80.80     78.44     49.67     41.86 
   365    52002.98   2849.52     90.95     46.65           86.31     72.81     62.70     12.56      5.68     74.88     39.26     80.79     88.76     43.21     99.06     97.18     18.25     99.60     14.19     14.41     57.82      9.21     45.31     17.27     30.59     16.58     86.28     14.38     93.40     36.64     25.82     52.01     22.33     34.73    -15.11     19.71     18.41     80.83     78.41     49.70     41.94 
   366    52003.75   2848.75     90.95     46.66           86.29     72.72     62.70     12.66      5.72     74.90     39.26     80.78     88.80     43.22     99.06     97.19     19.18     99.60     14.10     14.39     57.87      9.18     45.31     17.49     30.49     16.54     86.30     14.37     93.40     36.72     25.55     52.04     22.25     34.67    -15.12     19.61     18.26     80.87     78.43     49.72     41.98 
   367    52003.10   2849.40     90.95     46.65           86.35     72.75     62.70     12.63      5.54     74.99     39.31     80.77     88.80     43.16     99.06     97.16     18.96     99.60     14.33     14.44     57.73      9.26     45.28     17.22     30.22     16.53     86.32     14.38     93.40     36.62     25.41     52.34     22.17     34.82    -15.14     19.53     18.39     80.85     78.43     49.70     41.96 
   368    52001.26   2851.24     90.94     46.63           86.48     72.78     62.64     12.59      5.51     75.04     39.15     80.73     88.79     43.12     99.07     97.15     18.59     99.60     14.35     14.46     57.57      9.13     45.51     17.25     30.78     16.51     86.29     14.22     93.40     36.67     25.01     52.34     22.21     34.94    -15.16     19.43     18.15     80.80     78.38     49.73     41.91 
   369    52000.38   2852.12     90.94     46.61           86.46     72.74     62.56     12.74      5.42     74.98     39.30     80.74     88.77     43.10     99.07     97.15     18.48     99.60     14.53     14.44     57.59      9.16     45.33     17.09     31.14     16.52     86.31     14.15     93.40     36.70     24.98     52.23     22.32     34.70    -15.21     19.33     18.17     80.79     78.41     49.66     41.86 
   370    52000.39   2852.11     90.94     46.64           86.56     72.88     62.54     12.80      5.35     75.02     39.45     80.69     88.72     43.18     99.07     97.14     18.92     99.60     14.43     14.52     57.66      9.08     45.04     16.99     31.09     16.49     86.29     14.46     93.40     36.66     25.23     52.19     22.26     34.80    -15.23     19.46     18.30     80.77     78.39     49.63     41.88 
   371    52000.61   2851.89     90.94     46.61           86.61     72.99     62.60     13.06      5.36     75.10     39.52     80.74     88.63     43.17     99.09     97.14     18.60     99.60     14.66     14.61     57.60      8.73     44.51     16.95     30.05     16.49     86.30     14.44     93.40     36.72     25.40     52.15     22.25     34.69    -15.20     19.52     18.39     80.77     78.36     49.64     41.94 
   372    52000.68   2851.82     90.94     46.65           86.60     72.99     62.70     13.13      5.65     75.19     39.29     80.79     88.67     43.13     99.08     97.12     19.68     99.60     14.52     14.34     57.67      9.09     44.18     16.93     30.45     16.46     86.26     14.62     93.40     36.48     25.58     52.31     22.29     34.84    -15.19     19.43     18.19     80.78     78.35     49.67     41.94 
   373    52000.78   2851.72     90.95     46.69           86.63     72.98     62.79     13.17      5.69     75.27     39.37     80.76     88.66     43.14     99.08     97.10     19.36     99.60     14.42     14.28     57.61      9.33     44.65     16.98     30.81     16.43     86.24     14.63     93.40     36.60     25.81     52.40     22.30     34.75    -15.17     19.49     18.26     80.73     78.37     49.66     41.94 
   374    52000.03   2852.47     90.95     46.71           86.55     73.07     62.83     13.02      5.61     75.21     39.37     80.78     88.68     43.14     99.06     97.07     19.73     99.60     14.49     14.94     57.63      9.04     44.19     16.98     31.59     16.43     86.22     14.61     93.40     36.65     25.86     52.37     22.38     34.52    -15.18     19.57     18.18     80.69     78.33     49.68     41.95 
   375    52001.34   2851.16     90.96     46.71           86.54     73.11     62.92     13.17      5.61     75.20     39.20     80.81     88.65     43.28     99.04     97.10     19.36     99.60     14.40     14.81     57.51      9.55     43.86     16.94     31.80     16.42     86.24     14.72     93.40     36.73     25.51     52.51     22.50     34.32    -15.15     19.68     18.37     80.72     78.37     49.76     41.91 
   376    52001.18   2851.32     90.95     46.68           86.48     73.21     63.02     13.07      5.54     75.26     39.21     80.81     88.61     43.36     99.05     97.07     18.78     99.60     14.20     14.61     57.59      9.79     43.43     17.05     31.91     16.41     86.21     14.57     93.40     36.75     25.48     52.30     22.68     34.16    -15.15     19.77     18.26     80.69     78.39     49.73     41.87 
   377    52001.86   2850.64     90.96     46.69           86.50     73.29     63.03     13.26      5.78     75.28     39.28     80.77     88.58     43.46     99.05     97.11     18.67     99.60     13.79     14.45     57.78      9.97     43.42     17.13     31.73     16.42     86.23     14.77     93.40     36.76     25.13     52.18     22.76     34.34    -15.12     19.88     18.27     80.66     78.36     49.78     41.88 
   378    52002.20   2850.30     90.96     46.69           86.58     73.38     62.98     13.14      6.10     75.36     39.29     80.84     88.57     43.38     99.02     97.09     17.94     99.60     13.54     14.53     57.80     10.26     43.48     16.67     31.92     16.42     86.23     14.86     93.40     36.79     25.28     52.23     22.83     34.24    -15.12     19.94     18.36     80.70     78.32     49.80     41.91 
   379    52003.23   2849.27     90.97     46.73           86.60     73.51     63.07     13.34      6.32     75.27     39.36     80.88     88.64     43.49     99.03     97.08     18.15     99.60     13.72     14.48     57.76     10.40     43.69     16.55     32.12     16.43     86.24     15.05     93.40     36.79     25.03     52.13     22.73     34.23    -15.13     19.79     18.49     80.72     78.31     49.85     41.96 
